102.419461043193,338.285339662879,3.75222382436865
528.359434048512,319.250323874027,3.59561704507177
231.790255893727,292.718371444831,3.67559424162217
468.120494367574,188.820311671676,4.24191625516945
190.683501095867,21.4326495157187,3.60024676072096
296.138342518408,333.852223343505,3.71552403040702
89.4914303989174,210.174078867754,4.68708926964811
660.298577655065,248.550325268182,4.44052931979304
564.18848627619,487.776268891719,4.14817183431442
178.559700380751,460.293488349018,3.14269547284278
457.204877572692,91.7768392472495,4.43471889783841
425.02333211005,402.092270525907,3.93638154990636
657.347985747218,291.254601331806,4.09150824380623
79.1958831935075,104.939493022108,3.55091963692881
4.10716892625564,207.18114863765,3.84912924432797
172.170996536479,94.4804546295338,4.31898025532373
606.034556175486,456.342950477827,4.12347464044358
257.805710373536,127.096694726046,4.21579405478731
86.0300116237527,71.9352647425109,4.36921005531866
690.6260656658,280.1767364437,4.61358598609456
487.194266755139,71.6017423351009,3.56933840401644
498.617863444863,367.427164080566,4.42583196952774
328.819315656046,175.558277241138,4.47818720016142
387.833218682687,481.890427724375,4.36988440853127
13.9550756913836,166.434319687794,3.84078272688532
83.9816600549912,13.6663998519588,4.09510226210356
217.477591002441,310.261860589214,3.57835185188079
336.188088224876,145.174314703303,3.99919964138512
576.519603648225,52.5865129616131,3.45444430078544
341.9561576995,327.158451943696,4.58521151862316
340.30240300509,475.701434342346,3.71971422203108
691.149663596455,326.067521195664,4.08455508669712
425.786773765207,394.158058161466,4.0106001094235
570.711131182338,487.108554154557,3.86173868582103
86.7438402866329,5.58236754864469,4.09882713103091
520.178982001905,327.027972526578,3.60129867468238
5.04510464156862,165.377075801269,4.05979699186513
139.627783698956,401.048670842428,4.5862195281093
12.322303689104,207.104031944363,4.0470984093432
610.052637310096,451.681894220609,4.11917598761899
505.888539640429,357.194849768734,3.88023248537042
229.033560473061,291.978691323047,3.87120357928282
712.01499605069,277.184296728656,4.4751110752691
337.218546761349,136.489932108359,3.96973245820684
338.797486220677,178.93682658387,4.44076567924704
219.29568500606,305.318939568806,3.56071664753826
306.61467017454,338.455957813941,3.7707874632551
660.313721501731,293.940075984497,4.11326203299202
259.346414860202,129.428918091515,4.16048838598128
186.959445574876,461.79513788491,3.41384746829524
486.792064622638,67.5186118781261,3.91098239313018
468.024279744028,92.7952000316612,4.40384767274355
